      91.614342798,   6.96235431054008,  -20.3399960986808
     95.3343174901,   7.04775530220065,  -21.3315534414499
     98.4905437463,   7.08061347198258,  -21.5084802579243
     99.3619118528,   7.08352281337123,  -21.4553137527852
     99.3619118528,                  0,                 -0
    109.9789387648,                  0,                 -0
    128.8885686308,                  0,                 -0
    144.9325138772,                  0,                 -0
    149.3619118528,                  0,                 -0
    159.9789387648,                  0,                 -0
    178.8885686308,                  0,                 -0
    194.9325138772,                  0,                 -0
    199.3619118528,                  0,                 -0
    209.9789387648,                  0,                 -0
    228.8885686308,                  0,                 -0
    244.9325138772,                  0,                 -0
    249.3619118528,                  0,                 -0
    259.9789387648,                  0,                 -0
    278.8885686308,                  0,                 -0
    294.9325138772,                  0,                 -0
    299.3619118528,                  0,                 -0
    309.9789387648,                  0,                 -0
    328.8885686308,                  0,                 -0
    344.9325138772,                  0,                 -0
    349.3619118528,                  0,                 -0
    359.9789387648,                  0,                 -0
    378.8885686308,                  0,                 -0
    394.9325138772,                  0,                 -0
    399.3619118528,                  0,                 -0
    409.9789387648,                  0,                 -0
    428.8885686308,                  0,                 -0
    444.9325138772,                  0,                 -0
    449.3619118528,                  0,                 -0
    459.9789387648,                  0,                 -0
    478.8885686308,                  0,                 -0
    494.9325138772,                  0,                 -0
    499.3619118528,                  0,                 -0
    509.9789387648,                  0,                 -0
    528.8885686308,                  0,                 -0
    544.9325138772,                  0,                 -0
    549.3619118528,                  0,                 -0
    559.9789387648,                  0,                 -0
    578.8885686308,                  0,                 -0
    594.9325138772,                  0,                 -0
    599.3619118528,                  0,                 -0
    599.3619118528,                  0,                 -0
     606.810010956,                  0,                 -0
    620.0755699883,                  0,                 -0
    631.3307825062,                  0,                 -0
    634.4381114565,                  0,                 -0
    641.8862105598,                  0,                 -0
     655.151769592,                  0,                 -0
    666.4069821099,                  0,                 -0
    669.5143110603,                  0,                 -0
    676.9624101635,                  0,                 -0
    690.2279691958,                  0,                 -0
    701.4831817136,                  0,                 -0
     704.590510664,                  0,                 -0
    712.0386097672,                  0,                 -0
    725.3041687995,                  0,                 -0
    736.5593813174,                  0,                 -0
    739.6667102677,                  0,                 -0
     747.114809371,                  0,                 -0
    760.3803684032,                  0,                 -0
    771.6355809211,                  0,                 -0
    774.7429098715,                  0,                 -0
    782.1910089747,                  0,                 -0
    795.4565680069,                  0,                 -0
    806.7117805248,                  0,                 -0
    809.8191094752,                  0,                 -0
    817.2672085784,                  0,                 -0
    830.5327676107,                  0,                 -0
    841.7879801286,                  0,                 -0
    844.8953090789,                  0,                 -0
    852.3434081822,                  0,                 -0
    865.6089672144,                  0,                 -0
    876.8641797323,                  0,                 -0
    879.9715086826,                  0,                 -0
    887.4196077859,                  0,                 -0
    900.6851668181,                  0,                 -0
     911.940379336,                  0,                 -0
    915.0477082864,                  0,                 -0
    922.4958073896,                  0,                 -0
    935.7613664219,                  0,                 -0
    947.0165789398,                  0,                 -0
    950.1239078901,                  0,                 -0
    950.1239078901,   5.49229814652892,  -0.96058790969321
     950.351330258,   5.48684024970958, -0.950301009612703
    950.7563845954,   5.47732268599474, -0.932487205934729
    951.1000544428,   5.47090036228452, -0.915676396781093
    951.1949345052,   5.46671891484572, -0.913611095215497
    951.4223568731,   5.46185498736677, -0.904395673055886
    951.8274112105,   5.45256803483363, -0.887945883151687
    952.1710810579,   5.44478495222627, -0.874376843123923
    952.2659611203,   5.44255631875575, -0.872221265225941
    952.4933834882,   5.43744144823844, -0.861998779684767
    952.8984378256,   5.42824483121717, -0.846988197645852
     953.242107673,   5.42067159047487, -0.834449359920346
    953.3369877354,   5.41867594935711, -0.830760217154444
    953.5644101033,   5.41343947282408, -0.823116212804515
    953.9694644407,   5.40460865945818, -0.809122607086105
    954.3131342881,   5.39700169207411, -0.797733310346805
    954.4080143505,   5.39495291980512, -0.794687132290456
    954.6354367184,   5.39005819807638, -0.787172726113342
    955.0404910558,   5.38134435479472, -0.774367466930288
    955.3841609032,    5.3739440936189, -0.763848444464595
    955.4790409656,   5.37176796790492,  -0.76086337076591
    955.7064633335,   5.36789277110481, -0.753487122833599
    956.1115176709,   5.35843828384881,  -0.74250138802687
    956.4551875183,   5.35179447522298, -0.732331064558814
    956.5500675807,   5.34875427034412, -0.729988987080192
    956.7774899486,   5.34427900679514, -0.724129045199159
     957.182544286,   5.33584709338813, -0.713330864038622
    957.5262141334,   5.32896110122909, -0.704246210965482
    957.6210941958,   5.32699893345226, -0.702955854034262
    957.8485165637,   5.32231663627343, -0.696148971097311
    958.2535709011,   5.31400959552253, -0.686268701384432
    958.5972407485,   5.30703556984531, -0.678115975801073
    958.6921208109,   5.30390250770021, -0.675635861963844
    958.9195431788,   5.30037241295199, -0.670820813044495
    959.3245975161,   5.29225539902082, -0.661731242347798
    959.6682673635,   5.28568088207686, -0.654028574616279
     959.763147426,   5.28325137915149, -0.652573445292721
    959.9905697939,    5.2789539655445, -0.647509809660875
    960.3956241312,    5.2709488360926, -0.639225662557563
    960.7392939786,   5.26416729056301, -0.632449686104994
    960.8341740411,   5.26229667336125, -0.630619328611703
